microbe,status
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_cristatus,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gordonii,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_infantis,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_mitis,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_mutans,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_oralis,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_parasanguinis,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_pneumoniae,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_salivarius,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_sanguinis,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_sp_263_SSPC,kept
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_sp_A12,kept
k__Bacteria;p__Firmicutes;c__CFGB1217,kept
k__Bacteria;p__Firmicutes;c__CFGB1217;o__OFGB1217,kept
k__Bacteria;p__Firmicutes;c__CFGB1217;o__OFGB1217;f__FGB1217,kept
k__Bacteria;p__Firmicutes;c__CFGB1217;o__OFGB1217;f__FGB1217;g__GGB2982,kept
k__Bacteria;p__Firmicutes;c__CFGB1217;o__OFGB1217;f__FGB1217;g__GGB2982;s__GGB2982_SGB3964,kept
k__Bacteria;p__Firmicutes;c__CFGB12277,kept
k__Bacteria;p__Firmicutes;c__CFGB12277;o__OFGB12277,kept
k__Bacteria;p__Firmicutes;c__CFGB12277;o__OFGB12277;f__FGB12277,kept
k__Bacteria;p__Firmicutes;c__CFGB12277;o__OFGB12277;f__FGB12277;g__GGB35068,kept
k__Bacteria;p__Firmicutes;c__CFGB12277;o__OFGB12277;f__FGB12277;g__GGB35068;s__GGB35068_SGB47850,kept
k__Bacteria;p__Firmicutes;c__CFGB12541,kept
k__Bacteria;p__Firmicutes;c__CFGB12541;o__OFGB12541,kept
k__Bacteria;p__Firmicutes;c__CFGB12541;o__OFGB12541;f__FGB12541,kept
k__Bacteria;p__Firmicutes;c__CFGB12541;o__OFGB12541;f__FGB12541;g__GGB35551,kept
k__Bacteria;p__Firmicutes;c__CFGB12541;o__OFGB12541;f__FGB12541;g__GGB35551;s__GGB35551_SGB53794,kept
k__Bacteria;p__Firmicutes;c__CFGB1340,kept
k__Bacteria;p__Firmicutes;c__CFGB1340;o__OFGB1340,kept
k__Bacteria;p__Firmicutes;c__CFGB1340;o__OFGB1340;f__FGB1340,kept
k__Bacteria;p__Firmicutes;c__CFGB1340;o__OFGB1340;f__FGB1340;g__GGB3256,kept
k__Bacteria;p__Firmicutes;c__CFGB1340;o__OFGB1340;f__FGB1340;g__GGB3256;s__GGB3256_SGB4303,kept
k__Bacteria;p__Firmicutes;c__CFGB16911,kept
k__Bacteria;p__Firmicutes;c__CFGB16911;o__OFGB16911,kept
k__Bacteria;p__Firmicutes;c__CFGB16911;o__OFGB16911;f__FGB16911,kept
k__Bacteria;p__Firmicutes;c__CFGB16911;o__OFGB16911;f__FGB16911;g__GGB49418,kept
k__Bacteria;p__Firmicutes;c__CFGB16911;o__OFGB16911;f__FGB16911;g__GGB49418;s__GGB49418_SGB69331,kept
k__Bacteria;p__Firmicutes;c__CFGB2882,kept
k__Bacteria;p__Firmicutes;c__CFGB2882;o__OFGB2882,kept
k__Bacteria;p__Firmicutes;c__CFGB2882;o__OFGB2882;f__FGB2882,kept
k__Bacteria;p__Firmicutes;c__CFGB2882;o__OFGB2882;f__FGB2882;g__GGB9186,kept
k__Bacteria;p__Firmicutes;c__CFGB2882;o__OFGB2882;f__FGB2882;g__GGB9186;s__GGB9186_SGB14125,kept
k__Bacteria;p__Firmicutes;c__CFGB2897,kept
k__Bacteria;p__Firmicutes;c__CFGB2897;o__OFGB2897,kept
k__Bacteria;p__Firmicutes;c__CFGB2897;o__OFGB2897;f__FGB2897,kept
k__Bacteria;p__Firmicutes;c__CFGB2897;o__OFGB2897;f__FGB2897;g__GGB9209,kept
k__Bacteria;p__Firmicutes;c__CFGB2897;o__OFGB2897;f__FGB2897;g__GGB9209;s__GGB9209_SGB14148,kept
k__Bacteria;p__Firmicutes;c__CFGB2916,kept
k__Bacteria;p__Firmicutes;c__CFGB2916;o__OFGB2916,kept
k__Bacteria;p__Firmicutes;c__CFGB2916;o__OFGB2916;f__FGB2916,kept
k__Bacteria;p__Firmicutes;c__CFGB2916;o__OFGB2916;f__FGB2916;g__GGB9237,kept
k__Bacteria;p__Firmicutes;c__CFGB2916;o__OFGB2916;f__FGB2916;g__GGB9237;s__GGB9237_SGB14179,kept
k__Bacteria;p__Firmicutes;c__CFGB3035,kept
k__Bacteria;p__Firmicutes;c__CFGB3035;o__OFGB3035,kept
k__Bacteria;p__Firmicutes;c__CFGB3035;o__OFGB3035;f__FGB3035,kept
k__Bacteria;p__Firmicutes;c__CFGB3035;o__OFGB3035;f__FGB3035;g__GGB9524,kept
k__Bacteria;p__Firmicutes;c__CFGB3035;o__OFGB3035;f__FGB3035;g__GGB9524;s__GGB9524_SGB14924,kept
k__Bacteria;p__Firmicutes;c__CFGB3047,kept
k__Bacteria;p__Firmicutes;c__CFGB3047;o__OFGB3047,kept
k__Bacteria;p__Firmicutes;c__CFGB3047;o__OFGB3047;f__FGB3047,kept
k__Bacteria;p__Firmicutes;c__CFGB3047;o__OFGB3047;f__FGB3047;g__GGB9557,kept
k__Bacteria;p__Firmicutes;c__CFGB3047;o__OFGB3047;f__FGB3047;g__GGB9557;s__GGB9557_SGB14966,kept
k__Bacteria;p__Firmicutes;c__CFGB3048,kept
k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048,kept
k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048,kept
k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048;g__GGB9559,kept
k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048;g__GGB9559;s__GGB9559_SGB14969,kept
k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048;g__GGB9561,kept
k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048;g__GGB9561;s__GGB9561_SGB14972,kept
k__Bacteria;p__Firmicutes;c__CFGB3053,kept
k__Bacteria;p__Firmicutes;c__CFGB3053;o__OFGB3053,kept
k__Bacteria;p__Firmicutes;c__CFGB3053;o__OFGB3053;f__FGB3053,kept
k__Bacteria;p__Firmicutes;c__CFGB3053;o__OFGB3053;f__FGB3053;g__GGB9581,kept
k__Bacteria;p__Firmicutes;c__CFGB3053;o__OFGB3053;f__FGB3053;g__GGB9581;s__GGB9581_SGB14999,kept
k__Bacteria;p__Firmicutes;c__CFGB3608,kept
k__Bacteria;p__Firmicutes;c__CFGB3608;o__OFGB3608,kept
k__Bacteria;p__Firmicutes;c__CFGB3608;o__OFGB3608;f__FGB3608,kept
k__Bacteria;p__Firmicutes;c__CFGB3608;o__OFGB3608;f__FGB3608;g__GGB58158,kept
k__Bacteria;p__Firmicutes;c__CFGB3608;o__OFGB3608;f__FGB3608;g__GGB58158;s__GGB58158_SGB79798,kept
k__Bacteria;p__Firmicutes;c__CFGB40183,kept
k__Bacteria;p__Firmicutes;c__CFGB40183;o__OFGB40183,kept
k__Bacteria;p__Firmicutes;c__CFGB40183;o__OFGB40183;f__FGB40183,kept
k__Bacteria;p__Firmicutes;c__CFGB40183;o__OFGB40183;f__FGB40183;g__GGB42389,kept
k__Bacteria;p__Firmicutes;c__CFGB40183;o__OFGB40183;f__FGB40183;g__GGB42389;s__GGB42389_SGB59559,kept
k__Bacteria;p__Firmicutes;c__CFGB40382,kept
k__Bacteria;p__Firmicutes;c__CFGB40382;o__OFGB40382,kept
k__Bacteria;p__Firmicutes;c__CFGB40382;o__OFGB40382;f__FGB40382,kept
k__Bacteria;p__Firmicutes;c__CFGB40382;o__OFGB40382;f__FGB40382;g__GGB45491,kept
k__Bacteria;p__Firmicutes;c__CFGB40382;o__OFGB40382;f__FGB40382;g__GGB45491;s__GGB45491_SGB63163,kept
k__Bacteria;p__Firmicutes;c__CFGB42691,kept
k__Bacteria;p__Firmicutes;c__CFGB42691;o__OFGB42691,kept
k__Bacteria;p__Firmicutes;c__CFGB42691;o__OFGB42691;f__FGB42691,kept
k__Bacteria;p__Firmicutes;c__CFGB42691;o__OFGB42691;f__FGB42691;g__GGB51441,kept
k__Bacteria;p__Firmicutes;c__CFGB42691;o__OFGB42691;f__FGB42691;g__GGB51441;s__GGB51441_SGB71759,kept
k__Bacteria;p__Firmicutes;c__CFGB9612,kept
k__Bacteria;p__Firmicutes;c__CFGB9612;o__OFGB9612,kept
k__Bacteria;p__Firmicutes;c__CFGB9612;o__OFGB9612;f__FGB9612,kept
k__Bacteria;p__Firmicutes;c__CFGB9612;o__OFGB9612;f__FGB9612;g__GGB45495,kept
k__Bacteria;p__Firmicutes;c__CFGB9612;o__OFGB9612;f__FGB9612;g__GGB45495;s__GGB45495_SGB63167,kept
k__Bacteria;p__Firmicutes;c__Clostridia,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Allobutyricicoccus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Allobutyricicoccus;s__Candidatus_Allobutyricicoccus_pentlandensis,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Allochristensenella,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Allochristensenella;s__Candidatus_Allochristensenella_caecavium,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Alloruminococcus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Alloruminococcus;s__Candidatus_Alloruminococcus_vanvlietii,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Alloscillospira,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Alloscillospira;s__Candidatus_Alloscillospira_gallinarum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Avimicrobium,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Avimicrobium;s__Candidatus_Avimicrobium_caecorum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Avimonas,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Avimonas;s__Candidatus_Avimonas_narfia,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Geddesella,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Geddesella;s__Candidatus_Geddesella_stercoravicola,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Heteroruminococcus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Heteroruminococcus;s__Candidatus_Heteroruminococcus_faecigallinarum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Heteroscilispira,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Heteroscilispira;s__Candidatus_Heteroscilispira_lomanii,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Metaruminococcus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Neochristensenella,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Neochristensenella;s__Candidatus_Neochristensenella_gallicola,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Neoruminococcus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Neoruminococcus;s__Candidatus_Neoruminococcus_faecicola,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Parachristensenella,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Parachristensenella;s__Candidatus_Parachristensenella_avicola,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Paralachnospira,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Paralachnospira;s__Candidatus_Paralachnospira_caecorum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Pararuminococcus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Pararuminococcus;s__Candidatus_Pararuminococcus_gallinarum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Pseudoruminococcus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Pseudoruminococcus;s__Candidatus_Pseudoruminococcus_merdavium,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Schneewindia,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Schneewindia;s__Candidatus_Schneewindia_gallinarum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_bacterium,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_bacterium_UC5_1_1D1,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB14844,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB14951,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB15402,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB4121,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB4367,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB4447,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB6276,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB6369,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB6376,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB66170,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_unclassified_SGB71368,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB2980,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB2980;s__GGB2980_SGB3962,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3005,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3005;s__GGB3005_SGB3996,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3277,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3277;s__GGB3277_SGB4327,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3293,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3293;s__GGB3293_SGB4348,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3817,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB3817;s__GGB3817_SGB5182,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4569,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4584,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4584;s__GGB4584_SGB6338,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4585,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4585;s__GGB4585_SGB6340,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4588,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4588;s__GGB4588_SGB6347,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9342,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9342;s__GGB9342_SGB14306,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9347,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9347;s__GGB9347_SGB14313,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9350,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9350;s__GGB9350_SGB14317,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9522,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9522;s__GGB9522_SGB14921,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9537,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9537;s__GGB9537_SGB14940,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9758,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9758;s__GGB9758_SGB15368,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9787,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9787;s__GGB9787_SGB15410,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella;s__Christensenella_massiliensis,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella;s__Christensenella_minuta,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_unclassified,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_unclassified;s__Christensenellaceae_bacterium,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_unclassified;s__Christensenellaceae_bacterium_NSJ_44,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus_SGB14990,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus_sp_AM29_23AC,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridiaceae_unclassified,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_bacterium,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_bacterium_NSJ_31,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_bacterium_OM08_6BH,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_unclassified_SGB4769,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_SGB6179,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_disporicum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_fessum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_paraputrificum,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_phoceensis,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF15_49,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF20_17LB,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF27_2AA,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF34_10BH,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF34_13,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF36_4,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AM22_11AC,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AM33_3,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AM49_4BH,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AT4,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_Marseille_P3244,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_NSJ_42,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_OM07_10AC,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__GGB4482,kept
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__GGB9568,kept
