microbe,status
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.10,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.11,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.12,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.13,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.14,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.15,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.16,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.17,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.18,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.19,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.20,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.21,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.22,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.23,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.24,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.25,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.8,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__.9,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__barnesiae.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__coprophilus.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__eggerthii.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__fragilis.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__ovatus.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__ovatus.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__plebeius.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__plebeius.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__plebeius.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__plebeius.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__plebeius.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__plebeius.8,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Bacteroidaceae;_g__Bacteroides;_s__uniformis.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.10,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.11,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.8,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae.9,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae;_g__Parabacteroides;_s__.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae;_g__Parabacteroides;_s__.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae;_g__Parabacteroides;_s__.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae;_g__Parabacteroides;_s__distasonis.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae;_g__Parabacteroides;_s__distasonis.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Porphyromonadaceae;_g__Parabacteroides;_s__distasonis.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__;_s__.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.10,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.11,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.12,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.13,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.14,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.15,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.8,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella.9,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.10,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.11,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.12,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.13,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.14,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.15,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.16,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.17,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.18,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.8,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__.9,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.10,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.11,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.12,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.13,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.14,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.15,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.16,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.17,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.18,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.19,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.20,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.21,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.22,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.23,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.24,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.25,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.26,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.27,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.28,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.29,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.30,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.31,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.32,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.33,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.34,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.35,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.36,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.37,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.38,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.39,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.40,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.41,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.42,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.43,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.44,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.45,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.46,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.8,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__copri.9,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__stercorea.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__stercorea.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__stercorea.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__stercorea.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__stercorea.8,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Prevotellaceae;_g__Prevotella;_s__stercorea.9,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes;_s__finegoldii.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes;_s__indistinctus.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes;_s__massiliensis,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes;_s__onderdonkii.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes;_s__putredinis.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes;_s__putredinis.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__Alistipes;_s__putredinis.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__Rikenellaceae;_g__human;_s__gut_metagenome,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f__S24-7;_g__;_s__.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Barnesiellaceae_.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Barnesiellaceae_;_g__;_s__.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Barnesiellaceae_;_g__;_s__.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Barnesiellaceae_;_g__Barnesiella;_s__intestinihominis,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Barnesiellaceae_;_g__Barnesiella;_s__viscericola,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Odoribacteraceae_;_g__Butyricimonas;_s__.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Odoribacteraceae_;_g__Butyricimonas;_s__.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Odoribacteraceae_;_g__Odoribacter;_s__.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Odoribacteraceae_;_g__Odoribacter;_s__.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Odoribacteraceae_;_g__Odoribacter;_s__.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g__;_s__.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g__Paraprevotella;_s__.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g__Paraprevotella;_s__.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g___Prevotella_;_s__.3,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g___Prevotella_;_s__.4,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g___Prevotella_;_s__.5,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g___Prevotella_;_s__.6,dropped
k__Bacteria;_p__Bacteroidetes;_c__Bacteroidia;_o__Bacteroidales;_f___Paraprevotellaceae_;_g___Prevotella_;_s__.7,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Blattabacteriaceae;_g__;_s__,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Cryomorphaceae;_g__;_s__,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Cryomorphaceae;_g__;_s__.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Cryomorphaceae;_g__;_s__.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Flavobacteriaceae,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Flavobacteriaceae;_g__;_s__,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Flavobacteriaceae;_g__;_s__.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Flavobacteriaceae;_g__;_s__.2,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Flavobacteriaceae;_g__Flavobacterium,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f__Flavobacteriaceae;_g__Flavobacterium;_s__succinicans,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f___Weeksellaceae_;_g__Chryseobacterium;_s__,dropped
k__Bacteria;_p__Bacteroidetes;_c__Flavobacteriia;_o__Flavobacteriales;_f___Weeksellaceae_;_g__Chryseobacterium;_s__.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Sphingobacteriia;_o__Sphingobacteriales,dropped
k__Bacteria;_p__Bacteroidetes;_c__Sphingobacteriia;_o__Sphingobacteriales;_f__Sphingobacteriaceae,dropped
k__Bacteria;_p__Bacteroidetes;_c__Sphingobacteriia;_o__Sphingobacteriales;_f__Sphingobacteriaceae;_g__Sphingobacterium,dropped
k__Bacteria;_p__Bacteroidetes;_c__Sphingobacteriia;_o__Sphingobacteriales;_f__Sphingobacteriaceae;_g__Sphingobacterium;_s__,dropped
k__Bacteria;_p__Bacteroidetes;_c__Sphingobacteriia;_o__Sphingobacteriales;_f__Sphingobacteriaceae;_g__Sphingobacterium;_s__.1,dropped
k__Bacteria;_p__Bacteroidetes;_c__Sphingobacteriia;_o__Sphingobacteriales;_f__Sphingobacteriaceae;_g__Sphingobacterium;_s__mizutaii,dropped
k__Bacteria;_p__Bacteroidetes;_c__Sphingobacteriia;_o__Sphingobacteriales;_f__Sphingobacteriaceae;_g__Sphingobacterium;_s__multivorum,dropped
k__Bacteria;_p__Bacteroidetes;_c___Saprospirae_;_o___Saprospirales_;_f__Chitinophagaceae,dropped
k__Bacteria;_p__Bacteroidetes;_c___Saprospirae_;_o___Saprospirales_;_f__Chitinophagaceae;_g__;_s__,dropped
k__Bacteria;_p__Bacteroidetes;_c___Saprospirae_;_o___Saprospirales_;_f__Chitinophagaceae;_g__Sediminibacterium;_s__,dropped
k__Bacteria;_p__Bacteroidetes;_c___Saprospirae_;_o___Saprospirales_;_f__Chitinophagaceae;_g__Sediminibacterium;_s__.1,dropped
k__Bacteria;_p__Chloroflexi;_c__Anaerolineae;_o__Anaerolineales;_f__Anaerolinaceae;_g__Longilinea;_s__,dropped
k__Bacteria;_p__Chloroflexi;_c__Anaerolineae;_o__Anaerolineales;_f__Anaerolinaceae;_g__T78;_s__,dropped
k__Bacteria;_p__Chloroflexi;_c__Anaerolineae;_o__H39;_f__;_g__;_s__,dropped
k__Bacteria;_p__Chloroflexi;_c__Anaerolineae;_o__SBR1031;_f__oc28;_g__;_s__,dropped
k__Bacteria;_p__Chloroflexi;_c__Chloroflexi;_o___Roseiflexales_;_f___Kouleothrixaceae_;_g__;_s__,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__MLE1-12;_f__;_g__;_s__,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__SM1D11;_f__;_g__;_s__,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.10,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.11,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.12,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.3,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.4,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.5,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.6,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.7,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.8,dropped
k__Bacteria;_p__Cyanobacteria;_c__4C0d-2;_o__YS2;_f__;_g__;_s__.9,dropped
